COVID-19 People Fully Vaccinated from 22/Jan/2020 to 21/Sep/2023 
People received vaccine (count)
Source: Our World in Data - https://ourworldindata.org/covid-deaths

1
2021-08-13,Denmark,dummy,3705942.0,Europe
2021-08-13,Dominican Republic,dummy,4455264.0,North America
2021-08-13,Ecuador,dummy,4776537.0,South America
2021-08-13,El Salvador,dummy,1929977.0,North America
2021-08-13,England,dummy,33695859.0,Europe
2021-08-13,Estonia,dummy,607436.0,Europe
2021-08-13,Eswatini,dummy,93731.0,Africa
2021-08-13,France,dummy,35374587.0,Europe
2021-08-13,Georgia,dummy,229236.0,Asia
2021-08-13,Germany,dummy,47721715.0,Europe
2021-08-13,Greece,dummy,5487885.0,Europe
2021-08-13,Greenland,dummy,29684.0,North America
2021-08-13,Grenada,dummy,17158.0,North America
2021-08-13,Guatemala,dummy,514253.0,North America
2021-08-13,Guyana,dummy,146500.0,South America
2021-08-13,Haiti,dummy,371.0,North America
2021-08-13,Hong Kong,dummy,2847370.0,Asia
2021-08-13,India,dummy,119343788.0,Asia
2021-08-13,Indonesia,dummy,27228923.0,Asia
2021-08-13,Ireland,dummy,3146105.0,Europe
2021-08-13,Israel,dummy,5447769.0,Asia
2021-08-13,Italy,dummy,34543035.0,Europe
2021-08-13,Jamaica,dummy,135115.0,North America
2021-08-13,Japan,dummy,50547659.0,Asia
2021-08-13,Jordan,dummy,2466724.0,Asia
2021-08-13,Kazakhstan,dummy,4616253.0,Asia
2021-08-13,Kenya,dummy,738339.0,Africa
2021-08-13,Kyrgyzstan,dummy,257126.0,Asia
2021-08-13,Latvia,dummy,716939.0,Europe
2021-08-13,Lebanon,dummy,971668.0,Asia
2021-08-13,Lithuania,dummy,1367973.0,Europe
2021-08-13,Macao,dummy,247683.0,Asia
2021-08-13,Malaysia,dummy,10328597.0,Asia
2021-08-13,Maldives,dummy,294364.0,Asia
2021-08-13,Malta,dummy,404213.0,Europe
2021-08-13,Mexico,dummy,28384141.0,North America
2021-08-13,Mongolia,dummy,2016593.0,Asia
2021-08-13,Montenegro,dummy,162306.0,Europe
2021-08-13,Morocco,dummy,11368958.0,Africa
2021-08-13,Namibia,dummy,75483.0,Africa
2021-08-13,Netherlands,dummy,10131272.0,Europe
2021-08-13,New Zealand,dummy,900104.0,Oceania
2021-08-13,Northern Ireland,dummy,1113944.0,Europe
2021-08-13,Norway,dummy,2242723.0,Europe
2021-08-13,Pakistan,dummy,11956552.0,Asia
2021-08-13,Paraguay,dummy,1153754.0,South America
2021-08-13,Peru,dummy,6880052.0,South America
2021-08-13,Portugal,dummy,6827510.0,Europe
2021-08-13,Qatar,dummy,1866442.0,Asia
2021-08-13,Romania,dummy,4980796.0,Europe
2021-08-13,Russia,dummy,30646809.0,Europe
2021-08-13,Saint Kitts and Nevis,dummy,20604.0,North America
2021-08-13,Saint Lucia,dummy,26063.0,North America
2021-08-13,Saudi Arabia,dummy,10802388.0,Asia
2021-08-13,Scotland,dummy,3431062.0,Europe
2021-08-13,Serbia,dummy,2753311.0,Europe
2021-08-13,Singapore,dummy,3925768.0,Asia
2021-08-13,Sint Maarten (Dutch part),dummy,22287.0,North America
2021-08-13,Slovenia,dummy,882365.0,Europe
2021-08-13,South Korea,dummy,9542173.0,Asia
2021-08-13,Suriname,dummy,79433.0,South America
2021-08-13,Taiwan,dummy,648746.0,Asia
2021-08-13,Thailand,dummy,5033568.0,Asia
2021-08-13,Trinidad and Tobago,dummy,284572.0,North America
2021-08-13,Tunisia,dummy,1477187.0,Africa
2021-08-13,Turkey,dummy,32095253.0,Asia
2021-08-13,Turks and Caicos Islands,dummy,23486.0,North America
2021-08-13,Ukraine,dummy,2699400.0,Europe
2021-08-13,United Arab Emirates,dummy,7200219.0,Asia
2021-08-13,United Kingdom,dummy,40377614.0,Europe
2021-08-13,United States,dummy,174646680.0,North America
2021-08-13,Uruguay,dummy,2414581.0,South America
2021-08-13,Vietnam,dummy,1271973.0,Asia
2021-08-13,Wales,dummy,2136749.0,Europe
2021-08-13,Zambia,dummy,212694.0,Africa

81
2021-08-14,Antigua and Barbuda,dummy,32026.0,North America
2021-08-14,Argentina,dummy,10002283.0,South America
2021-08-14,Australia,dummy,5372888.0,Oceania
2021-08-14,Azerbaijan,dummy,2358955.0,Asia
2021-08-14,Bahrain,dummy,1069945.0,Asia
2021-08-14,Bangladesh,dummy,5224248.0,Asia
2021-08-14,Barbados,dummy,85080.0,North America
2021-08-14,Belgium,dummy,7735629.0,Europe
2021-08-14,Bolivia,dummy,2038083.0,South America
2021-08-14,Brazil,dummy,49606493.0,South America
2021-08-14,Brunei,dummy,52186.0,Asia
2021-08-14,Bulgaria,dummy,1071839.0,Europe
2021-08-14,Cambodia,dummy,7116243.0,Asia
2021-08-14,Canada,dummy,24173839.0,North America
2021-08-14,Chile,dummy,13044198.0,South America
2021-08-14,Colombia,dummy,13749209.0,South America
2021-08-14,Cuba,dummy,3037064.0,North America
2021-08-14,Curacao,dummy,84698.0,North America
2021-08-14,Czechia,dummy,5335804.0,Europe
2021-08-14,Dominican Republic,dummy,4461013.0,North America
2021-08-14,Ecuador,dummy,4879776.0,South America
2021-08-14,England,dummy,33869577.0,Europe
2021-08-14,Estonia,dummy,610081.0,Europe
2021-08-14,Eswatini,dummy,100126.0,Africa
2021-08-14,France,dummy,35575418.0,Europe
2021-08-14,Georgia,dummy,237149.0,Asia
2021-08-14,Germany,dummy,47848944.0,Europe
2021-08-14,Gibraltar,dummy,39174.0,Europe
2021-08-14,Greece,dummy,5504723.0,Europe
2021-08-14,Guatemala,dummy,527652.0,North America
2021-08-14,Hong Kong,dummy,2881030.0,Asia
2021-08-14,India,dummy,121270889.0,Asia
2021-08-14,Indonesia,dummy,27793556.0,Asia
2021-08-14,Ireland,dummy,3149904.0,Europe
2021-08-14,Israel,dummy,5448623.0,Asia
2021-08-14,Italy,dummy,34605715.0,Europe
2021-08-14,Japan,dummy,50959583.0,Asia
2021-08-14,Jordan,dummy,2498898.0,Asia
2021-08-14,Kazakhstan,dummy,4668157.0,Asia
2021-08-14,Kenya,dummy,744186.0,Africa
2021-08-14,Kosovo,dummy,202647.0,Europe
2021-08-14,Kyrgyzstan,dummy,261380.0,Asia
2021-08-14,Latvia,dummy,718819.0,Europe
2021-08-14,Lebanon,dummy,972073.0,Asia
2021-08-14,Lithuania,dummy,1370426.0,Europe
2021-08-14,Malawi,dummy,261349.0,Africa
2021-08-14,Malaysia,dummy,10618185.0,Asia
2021-08-14,Maldives,dummy,295039.0,Asia
2021-08-14,Malta,dummy,404679.0,Europe
2021-08-14,Mexico,dummy,28746570.0,North America
2021-08-14,Mongolia,dummy,2018569.0,Asia
2021-08-14,Montenegro,dummy,163440.0,Europe
2021-08-14,Morocco,dummy,11389655.0,Africa
2021-08-14,Namibia,dummy,78313.0,Africa
2021-08-14,Nepal,dummy,3303578.0,Asia
2021-08-14,New Zealand,dummy,913439.0,Oceania
2021-08-14,North Macedonia,dummy,471728.0,Europe
2021-08-14,Northern Ireland,dummy,1116681.0,Europe
2021-08-14,Norway,dummy,2245056.0,Europe
2021-08-14,Paraguay,dummy,1233031.0,South America
2021-08-14,Peru,dummy,7075555.0,South America
2021-08-14,Poland,dummy,18156083.0,Europe
2021-08-14,Qatar,dummy,1871303.0,Asia
2021-08-14,Romania,dummy,4988049.0,Europe
2021-08-14,Russia,dummy,32251637.0,Europe
2021-08-14,Saudi Arabia,dummy,10944970.0,Asia
2021-08-14,Scotland,dummy,3449901.0,Europe
2021-08-14,Singapore,dummy,3970914.0,Asia
2021-08-14,Slovenia,dummy,882818.0,Europe
2021-08-14,South Korea,dummy,9724806.0,Asia
2021-08-14,Suriname,dummy,82760.0,South America
2021-08-14,Trinidad and Tobago,dummy,292963.0,North America
2021-08-14,Tunisia,dummy,1488800.0,Africa
2021-08-14,Turkey,dummy,32546912.0,Asia
2021-08-14,Ukraine,dummy,2730177.0,Europe
2021-08-14,United Kingdom,dummy,40577198.0,Europe
2021-08-14,United States,dummy,174891128.0,North America
2021-08-14,Uruguay,dummy,2416182.0,South America
2021-08-14,Vietnam,dummy,1355677.0,Asia
2021-08-14,Wales,dummy,2141039.0,Europe
2021-08-14,Zimbabwe,dummy,1198901.0,Africa

97
2021-08-15,Albania,dummy,570233.0,Europe
2021-08-15,Andorra,dummy,40616.0,Europe
2021-08-15,Argentina,dummy,10109339.0,South America
2021-08-15,Armenia,dummy,75663.0,Asia
2021-08-15,Australia,dummy,5409686.0,Oceania
2021-08-15,Azerbaijan,dummy,2374294.0,Asia
2021-08-15,Bahrain,dummy,1071350.0,Asia
2021-08-15,Bangladesh,dummy,5351022.0,Asia
2021-08-15,Barbados,dummy,85672.0,North America
2021-08-15,Belarus,dummy,1188636.0,Europe
2021-08-15,Belgium,dummy,7737431.0,Europe
2021-08-15,Bhutan,dummy,474547.0,Asia
2021-08-15,Bolivia,dummy,2046562.0,South America
2021-08-15,Brazil,dummy,49705914.0,South America
2021-08-15,Bulgaria,dummy,1073188.0,Europe
2021-08-15,Cambodia,dummy,7250849.0,Asia
2021-08-15,Canada,dummy,24252725.0,North America
2021-08-15,Chile,dummy,13044402.0,South America
2021-08-15,Colombia,dummy,13775599.0,South America
2021-08-15,Croatia,dummy,1549881.0,Europe
2021-08-15,Cuba,dummy,3037069.0,North America
2021-08-15,Czechia,dummy,5346207.0,Europe
2021-08-15,Dominican Republic,dummy,4462896.0,North America
2021-08-15,Ecuador,dummy,4944406.0,South America
2021-08-15,England,dummy,33971458.0,Europe
2021-08-15,Estonia,dummy,611299.0,Europe
2021-08-15,Eswatini,dummy,102504.0,Africa
2021-08-15,Faeroe Islands,dummy,32933.0,Europe
2021-08-15,Finland,dummy,2384140.0,Europe
2021-08-15,France,dummy,35626272.0,Europe
2021-08-15,Germany,dummy,47923434.0,Europe
2021-08-15,Greece,dummy,5505041.0,Europe
2021-08-15,Guatemala,dummy,535522.0,North America
2021-08-15,Guinea,dummy,344622.0,Africa
2021-08-15,Hong Kong,dummy,2906770.0,Asia
2021-08-15,Hungary,dummy,5500193.0,Europe
2021-08-15,Indonesia,dummy,28112285.0,Asia
2021-08-15,Ireland,dummy,3173478.0,Europe
2021-08-15,Israel,dummy,5453154.0,Asia
2021-08-15,Italy,dummy,34630705.0,Europe
2021-08-15,Japan,dummy,51339477.0,Asia
2021-08-15,Jersey,dummy,70933.0,Europe
2021-08-15,Jordan,dummy,2539255.0,Asia
2021-08-15,Kazakhstan,dummy,4700091.0,Asia
2021-08-15,Kenya,dummy,746267.0,Africa
2021-08-15,Kyrgyzstan,dummy,272424.0,Asia
2021-08-15,Latvia,dummy,719485.0,Europe
2021-08-15,Lebanon,dummy,978199.0,Asia
2021-08-15,Lithuania,dummy,1371038.0,Europe
2021-08-15,Malawi,dummy,264900.0,Africa
2021-08-15,Malaysia,dummy,10899840.0,Asia
2021-08-15,Maldives,dummy,295872.0,Asia
2021-08-15,Malta,dummy,404760.0,Europe
2021-08-15,Mexico,dummy,29046598.0,North America
2021-08-15,Mongolia,dummy,2018894.0,Asia
2021-08-15,Montenegro,dummy,164110.0,Europe
2021-08-15,Morocco,dummy,11402066.0,Africa
2021-08-15,Namibia,dummy,78846.0,Africa
2021-08-15,Nepal,dummy,3364157.0,Asia
2021-08-15,New Zealand,dummy,920848.0,Oceania
2021-08-15,Northern Cyprus,dummy,142493.0,Asia
2021-08-15,Northern Ireland,dummy,1120187.0,Europe
2021-08-15,Norway,dummy,2246213.0,Europe
2021-08-15,Pakistan,dummy,12104373.0,Asia
2021-08-15,Panama,dummy,829391.0,North America
2021-08-15,Paraguay,dummy,1277907.0,South America
2021-08-15,Peru,dummy,7252119.0,South America
2021-08-15,Philippines,dummy,12565017.0,Asia
2021-08-15,Poland,dummy,18173552.0,Europe
2021-08-15,Qatar,dummy,1877541.0,Asia
2021-08-15,Romania,dummy,4992425.0,Europe
2021-08-15,Russia,dummy,32432870.0,Europe
2021-08-15,Saudi Arabia,dummy,11156780.0,Asia
2021-08-15,Scotland,dummy,3467817.0,Europe
2021-08-15,Serbia,dummy,2757076.0,Europe
2021-08-15,Singapore,dummy,4001054.0,Asia
2021-08-15,Slovakia,dummy,2218460.0,Europe
2021-08-15,Slovenia,dummy,882857.0,Europe
2021-08-15,South Africa,dummy,4082852.0,Africa
2021-08-15,South Korea,dummy,9731168.0,Asia
2021-08-15,Spain,dummy,29794008.0,Europe
2021-08-15,Suriname,dummy,84873.0,South America
2021-08-15,Sweden,dummy,4830814.0,Europe
2021-08-15,Taiwan,dummy,661884.0,Asia
2021-08-15,Tajikistan,dummy,130976.0,Asia
2021-08-15,Thailand,dummy,5109476.0,Asia
2021-08-15,Trinidad and Tobago,dummy,308205.0,North America
2021-08-15,Turkey,dummy,32807818.0,Asia
2021-08-15,Ukraine,dummy,2751070.0,Europe
2021-08-15,United Arab Emirates,dummy,7209971.0,Asia
2021-08-15,United Kingdom,dummy,40703581.0,Europe
2021-08-15,United States,dummy,175053978.0,North America
2021-08-15,Uruguay,dummy,2416250.0,South America
2021-08-15,Vietnam,dummy,1379274.0,Asia
2021-08-15,Wales,dummy,2144119.0,Europe
2021-08-15,Zambia,dummy,214425.0,Africa
2021-08-15,Zimbabwe,dummy,1225235.0,Africa

120
2021-08-16,Albania,dummy,572816.0,Europe
2021-08-16,Angola,dummy,727297.0,Africa
2021-08-16,Antigua and Barbuda,dummy,32248.0,North America
2021-08-16,Argentina,dummy,10178701.0,South America
2021-08-16,Aruba,dummy,67762.0,North America
2021-08-16,Australia,dummy,5542237.0,Oceania
2021-08-16,Azerbaijan,dummy,2374339.0,Asia
2021-08-16,Bahrain,dummy,1072508.0,Asia
2021-08-16,Bangladesh,dummy,5425319.0,Asia
2021-08-16,Barbados,dummy,86141.0,North America
2021-08-16,Belgium,dummy,7770388.0,Europe
2021-08-16,Belize,dummy,61567.0,North America
2021-08-16,Bolivia,dummy,2095325.0,South America
2021-08-16,Brazil,dummy,50600926.0,South America
2021-08-16,Bulgaria,dummy,1079266.0,Europe
2021-08-16,Cambodia,dummy,7364522.0,Asia
2021-08-16,Cameroon,dummy,68085.0,Africa
2021-08-16,Canada,dummy,24384045.0,North America
2021-08-16,Cape Verde,dummy,37994.0,Africa
2021-08-16,Chile,dummy,13066864.0,South America
2021-08-16,Comoros,dummy,41358.0,Africa
2021-08-16,Costa Rica,dummy,899571.0,North America
2021-08-16,Croatia,dummy,1554491.0,Europe
2021-08-16,Cuba,dummy,3047933.0,North America
2021-08-16,Cyprus,dummy,493794.0,Europe
2021-08-16,Czechia,dummy,5380323.0,Europe
2021-08-16,Dominican Republic,dummy,4463319.0,North America
2021-08-16,Ecuador,dummy,5320762.0,South America
2021-08-16,Egypt,dummy,2157904.0,Africa
2021-08-16,El Salvador,dummy,1992941.0,North America
2021-08-16,England,dummy,34089456.0,Europe
2021-08-16,Equatorial Guinea,dummy,137612.0,Africa
2021-08-16,Estonia,dummy,614418.0,Europe
2021-08-16,Eswatini,dummy,102749.0,Africa
2021-08-16,Faeroe Islands,dummy,33285.0,Europe
2021-08-16,Fiji,dummy,211496.0,Oceania
2021-08-16,France,dummy,35947725.0,Europe
2021-08-16,French Polynesia,dummy,81793.0,Oceania
2021-08-16,Georgia,dummy,245207.0,Asia
2021-08-16,Germany,dummy,48106139.0,Europe
2021-08-16,Greece,dummy,5524389.0,Europe
2021-08-16,Greenland,dummy,30001.0,North America
2021-08-16,Guatemala,dummy,567755.0,North America
2021-08-16,Guinea,dummy,344936.0,Africa
2021-08-16,Guyana,dummy,147128.0,South America
2021-08-16,Haiti,dummy,544.0,North America
2021-08-16,Hong Kong,dummy,2936389.0,Asia
2021-08-16,Hungary,dummy,5500369.0,Europe
2021-08-16,India,dummy,121838266.0,Asia
2021-08-16,Indonesia,dummy,28524986.0,Asia
2021-08-16,Iran,dummy,4381064.0,Asia
2021-08-16,Ireland,dummy,3200903.0,Europe
2021-08-16,Isle of Man,dummy,60569.0,Europe
2021-08-16,Israel,dummy,5457904.0,Asia
2021-08-16,Italy,dummy,34737604.0,Europe
2021-08-16,Japan,dummy,51925720.0,Asia
2021-08-16,Jordan,dummy,2565875.0,Asia
2021-08-16,Kazakhstan,dummy,4717883.0,Asia
2021-08-16,Kenya,dummy,747867.0,Africa
2021-08-16,Kyrgyzstan,dummy,285926.0,Asia
2021-08-16,Latvia,dummy,721871.0,Europe
2021-08-16,Lebanon,dummy,987616.0,Asia
2021-08-16,Lithuania,dummy,1385139.0,Europe
2021-08-16,Macao,dummy,253297.0,Asia
2021-08-16,Malawi,dummy,265491.0,Africa
2021-08-16,Malaysia,dummy,11235104.0,Asia
2021-08-16,Maldives,dummy,296498.0,Asia
2021-08-16,Malta,dummy,405578.0,Europe
2021-08-16,Mexico,dummy,29239686.0,North America
2021-08-16,Mongolia,dummy,2022529.0,Asia
2021-08-16,Montenegro,dummy,164538.0,Europe
2021-08-16,Morocco,dummy,11640441.0,Africa
2021-08-16,Mozambique,dummy,571386.0,Africa
2021-08-16,Namibia,dummy,80664.0,Africa
2021-08-16,Nepal,dummy,3490065.0,Asia
2021-08-16,New Caledonia,dummy,65466.0,Oceania
2021-08-16,New Zealand,dummy,936914.0,Oceania
2021-08-16,Niger,dummy,84682.0,Africa
2021-08-16,North Macedonia,dummy,479333.0,Europe
2021-08-16,Northern Ireland,dummy,1123936.0,Europe
2021-08-16,Norway,dummy,2277366.0,Europe
2021-08-16,Oman,dummy,795726.0,Asia
2021-08-16,Papua New Guinea,dummy,21090.0,Oceania
2021-08-16,Paraguay,dummy,1393115.0,South America
2021-08-16,Peru,dummy,7299967.0,South America
2021-08-16,Philippines,dummy,12743082.0,Asia
2021-08-16,Poland,dummy,18205787.0,Europe
2021-08-16,Qatar,dummy,1909143.0,Asia
2021-08-16,Romania,dummy,5002025.0,Europe
2021-08-16,Russia,dummy,32593961.0,Europe
2021-08-16,Samoa,dummy,32178.0,Oceania
2021-08-16,Sao Tome and Principe,dummy,11873.0,Africa
2021-08-16,Saudi Arabia,dummy,11374999.0,Asia
2021-08-16,Scotland,dummy,3482188.0,Europe
2021-08-16,Senegal,dummy,341386.0,Africa
2021-08-16,Serbia,dummy,2761921.0,Europe
2021-08-16,Singapore,dummy,4021913.0,Asia
2021-08-16,Slovenia,dummy,886066.0,Europe
2021-08-16,Solomon Islands,dummy,14437.0,Oceania
2021-08-16,South Africa,dummy,4197442.0,Africa
2021-08-16,South Korea,dummy,9987389.0,Asia
2021-08-16,Spain,dummy,29968303.0,Europe
2021-08-16,Suriname,dummy,86948.0,South America
2021-08-16,Taiwan,dummy,683739.0,Asia
2021-08-16,Tanzania,dummy,218621.0,Africa
2021-08-16,Thailand,dummy,5228157.0,Asia
2021-08-16,Trinidad and Tobago,dummy,320425.0,North America
2021-08-16,Tunisia,dummy,1571492.0,Africa
2021-08-16,Turkey,dummy,33140399.0,Asia
2021-08-16,Tuvalu,dummy,2301.0,Oceania
2021-08-16,Ukraine,dummy,2805302.0,Europe
2021-08-16,United Arab Emirates,dummy,7220098.0,Asia
2021-08-16,United Kingdom,dummy,40841971.0,Europe
2021-08-16,United States,dummy,175410225.0,North America
2021-08-16,Uruguay,dummy,2426956.0,South America
2021-08-16,Vanuatu,dummy,1721.0,Oceania
2021-08-16,Vietnam,dummy,1401834.0,Asia
2021-08-16,Wales,dummy,2146391.0,Europe
2021-08-16,Wallis and Futuna,dummy,4713.0,Oceania
2021-08-16,Zimbabwe,dummy,1254726.0,Africa

98
2021-08-17,Albania,dummy,575342.0,Europe
2021-08-17,Argentina,dummy,10351433.0,South America
2021-08-17,Aruba,dummy,68051.0,North America
2021-08-17,Australia,dummy,5671442.0,Oceania
2021-08-17,Azerbaijan,dummy,2392409.0,Asia
2021-08-17,Bahrain,dummy,1073383.0,Asia
2021-08-17,Bangladesh,dummy,5690144.0,Asia
2021-08-17,Barbados,dummy,87096.0,North America
2021-08-17,Belgium,dummy,7805989.0,Europe
2021-08-17,Belize,dummy,62199.0,North America
2021-08-17,Bolivia,dummy,2141816.0,South America
2021-08-17,Brazil,dummy,51771235.0,South America
2021-08-17,Brunei,dummy,59041.0,Asia
2021-08-17,Bulgaria,dummy,1087102.0,Europe
2021-08-17,Cambodia,dummy,7479110.0,Asia
2021-08-17,Canada,dummy,24491860.0,North America
2021-08-17,Chile,dummy,13093763.0,South America
2021-08-17,Colombia,dummy,13880688.0,South America
2021-08-17,Croatia,dummy,1558636.0,Europe
2021-08-17,Cuba,dummy,3066844.0,North America
2021-08-17,Curacao,dummy,84833.0,North America
2021-08-17,Cyprus,dummy,497540.0,Europe
2021-08-17,Czechia,dummy,5407473.0,Europe
2021-08-17,Dominican Republic,dummy,4480873.0,North America
2021-08-17,Ecuador,dummy,5728292.0,South America
2021-08-17,El Salvador,dummy,2053820.0,North America
2021-08-17,England,dummy,34210364.0,Europe
2021-08-17,Estonia,dummy,617172.0,Europe
2021-08-17,Eswatini,dummy,109596.0,Africa
2021-08-17,Faeroe Islands,dummy,33465.0,Europe
2021-08-17,France,dummy,36289132.0,Europe
2021-08-17,Germany,dummy,48382908.0,Europe
2021-08-17,Gibraltar,dummy,39174.0,Europe
2021-08-17,Greece,dummy,5544272.0,Europe
2021-08-17,Greenland,dummy,30012.0,North America
2021-08-17,Guatemala,dummy,614898.0,North America
2021-08-17,Guinea,dummy,345767.0,Africa
2021-08-17,Hong Kong,dummy,2964100.0,Asia
2021-08-17,Hungary,dummy,5501199.0,Europe
2021-08-17,India,dummy,123065342.0,Asia
2021-08-17,Indonesia,dummy,29159049.0,Asia
2021-08-17,Ireland,dummy,3227368.0,Europe
2021-08-17,Isle of Man,dummy,60598.0,Europe
2021-08-17,Israel,dummy,5463044.0,Asia
2021-08-17,Italy,dummy,34859012.0,Europe
2021-08-17,Japan,dummy,52629937.0,Asia
2021-08-17,Jordan,dummy,2603201.0,Asia
2021-08-17,Kazakhstan,dummy,4769789.0,Asia
2021-08-17,Kosovo,dummy,213279.0,Europe
2021-08-17,Kyrgyzstan,dummy,299834.0,Asia
2021-08-17,Latvia,dummy,725047.0,Europe
2021-08-17,Lebanon,dummy,997575.0,Asia
2021-08-17,Lithuania,dummy,1396347.0,Europe
2021-08-17,Malawi,dummy,285505.0,Africa
2021-08-17,Malaysia,dummy,11585288.0,Asia
2021-08-17,Maldives,dummy,297003.0,Asia
2021-08-17,Malta,dummy,406325.0,Europe
2021-08-17,Mexico,dummy,29402096.0,North America
2021-08-17,Montenegro,dummy,165860.0,Europe
2021-08-17,Morocco,dummy,11980285.0,Africa
2021-08-17,Nepal,dummy,3586673.0,Asia
2021-08-17,New Zealand,dummy,957353.0,Oceania
2021-08-17,Nicaragua,dummy,197608.0,North America
2021-08-17,North Macedonia,dummy,485464.0,Europe
2021-08-17,Northern Ireland,dummy,1129084.0,Europe
2021-08-17,Norway,dummy,2322445.0,Europe
2021-08-17,Pakistan,dummy,12658359.0,Asia
2021-08-17,Paraguay,dummy,1488152.0,South America
2021-08-17,Peru,dummy,7363595.0,South America
2021-08-17,Poland,dummy,18244397.0,Europe
2021-08-17,Qatar,dummy,1927166.0,Asia
2021-08-17,Romania,dummy,5012813.0,Europe
2021-08-17,Russia,dummy,32892288.0,Europe
2021-08-17,Saint Lucia,dummy,26330.0,North America
2021-08-17,Saudi Arabia,dummy,11600196.0,Asia
2021-08-17,Scotland,dummy,3498257.0,Europe
2021-08-17,Serbia,dummy,2766182.0,Europe
2021-08-17,Singapore,dummy,4038086.0,Asia
2021-08-17,Slovenia,dummy,889829.0,Europe
2021-08-17,South Korea,dummy,10480255.0,Asia
2021-08-17,Spain,dummy,30261332.0,Europe
2021-08-17,Suriname,dummy,89235.0,South America
2021-08-17,Taiwan,dummy,703946.0,Asia
2021-08-17,Tajikistan,dummy,212000.0,Asia
2021-08-17,Thailand,dummy,5381676.0,Asia
2021-08-17,Timor,dummy,143021.0,Asia
2021-08-17,Trinidad and Tobago,dummy,329737.0,North America
2021-08-17,Tunisia,dummy,1599314.0,Africa
2021-08-17,Turkey,dummy,33557585.0,Asia
2021-08-17,Ukraine,dummy,2865455.0,Europe
2021-08-17,United Arab Emirates,dummy,7239637.0,Asia
2021-08-17,United Kingdom,dummy,40987846.0,Europe
2021-08-17,United States,dummy,175776168.0,North America
2021-08-17,Uruguay,dummy,2436424.0,South America
2021-08-17,Vietnam,dummy,1486425.0,Asia
2021-08-17,Wales,dummy,2150141.0,Europe
2021-08-17,Zambia,dummy,219082.0,Africa
2021-08-17,Zimbabwe,dummy,1305722.0,Africa

100
2021-08-18,Argentina,dummy,10535892.0,South America
2021-08-18,Aruba,dummy,68242.0,North America
2021-08-18,Australia,dummy,5815832.0,Oceania
2021-08-18,Azerbaijan,dummy,2406267.0,Asia
2021-08-18,Bahrain,dummy,1074086.0,Asia
2021-08-18,Bangladesh,dummy,5869835.0,Asia
2021-08-18,Barbados,dummy,87710.0,North America
2021-08-18,Belgium,dummy,7847760.0,Europe
2021-08-18,Belize,dummy,63048.0,North America
2021-08-18,Bolivia,dummy,2192160.0,South America
2021-08-18,Bosnia and Herzegovina,dummy,360928.0,Europe
2021-08-18,Brazil,dummy,52629848.0,South America
2021-08-18,Bulgaria,dummy,1094904.0,Europe
2021-08-18,Cambodia,dummy,7577698.0,Asia
2021-08-18,Canada,dummy,24586061.0,North America
2021-08-18,Cayman Islands,dummy,48751.0,North America
2021-08-18,Chile,dummy,13172196.0,South America
2021-08-18,Colombia,dummy,13958104.0,South America
2021-08-18,Croatia,dummy,1564842.0,Europe
2021-08-18,Cuba,dummy,3085785.0,North America
2021-08-18,Curacao,dummy,85047.0,North America
2021-08-18,Cyprus,dummy,499491.0,Europe
2021-08-18,Czechia,dummy,5446406.0,Europe
2021-08-18,Dominican Republic,dummy,4501030.0,North America
2021-08-18,Ecuador,dummy,6111379.0,South America
2021-08-18,El Salvador,dummy,2111079.0,North America
2021-08-18,England,dummy,34357933.0,Europe
2021-08-18,Equatorial Guinea,dummy,139705.0,Africa
2021-08-18,Estonia,dummy,620010.0,Europe
2021-08-18,Faeroe Islands,dummy,33541.0,Europe
2021-08-18,France,dummy,36618635.0,Europe
2021-08-18,Georgia,dummy,258303.0,Asia
2021-08-18,Germany,dummy,48695965.0,Europe
2021-08-18,Greece,dummy,5563987.0,Europe
2021-08-18,Guatemala,dummy,669231.0,North America
2021-08-18,Guinea,dummy,346716.0,Africa
2021-08-18,Haiti,dummy,1399.0,North America
2021-08-18,Hong Kong,dummy,2991782.0,Asia
2021-08-18,Hungary,dummy,5502086.0,Europe
2021-08-18,India,dummy,124452924.0,Asia
2021-08-18,Indonesia,dummy,29403345.0,Asia
2021-08-18,Ireland,dummy,3253664.0,Europe
2021-08-18,Israel,dummy,5467647.0,Asia
2021-08-18,Italy,dummy,34978972.0,Europe
2021-08-18,Japan,dummy,53314105.0,Asia
2021-08-18,Jersey,dummy,71181.0,Europe
2021-08-18,Jordan,dummy,2646399.0,Asia
2021-08-18,Kazakhstan,dummy,4819587.0,Asia
2021-08-18,Kenya,dummy,760920.0,Africa
2021-08-18,Kosovo,dummy,215329.0,Europe
2021-08-18,Kyrgyzstan,dummy,312948.0,Asia
2021-08-18,Latvia,dummy,728502.0,Europe
2021-08-18,Lebanon,dummy,1003901.0,Asia
2021-08-18,Libya,dummy,52050.0,Africa
2021-08-18,Lithuania,dummy,1411579.0,Europe
2021-08-18,Macao,dummy,257174.0,Asia
2021-08-18,Malawi,dummy,303470.0,Africa
2021-08-18,Malaysia,dummy,11950051.0,Asia
2021-08-18,Maldives,dummy,297556.0,Asia
2021-08-18,Malta,dummy,407154.0,Europe
2021-08-18,Mexico,dummy,29903441.0,North America
2021-08-18,Mongolia,dummy,2033613.0,Asia
2021-08-18,Montenegro,dummy,167157.0,Europe
